PointNo_,X,Y,Z,grad,angle,turn,d,Distance
11,-299.413892510324,87.854375906297,5.52996551724138,-0.00562068965517248,-0.3220434908839,58.3665452217761,1,442
11,-299.772110076217,87.2728626449039,5.52434482758621,-0.00562068965517248,-0.3220434908839,58.3665452217761,1,443
11,-300.13032764211,86.6913493835107,5.51872413793103,-0.00562068965517248,-0.3220434908839,58.3665452217761,1,444
11,-300.488545208003,86.1098361221176,5.51310344827586,-0.00562068965517248,-0.3220434908839,58.3665452217761,1,445
11,-300.846762773896,85.5283228607245,5.50748275862069,-0.00562068965517248,-0.3220434908839,58.3665452217761,1,446
11,-301.204980339789,84.9468095993313,5.50186206896552,-0.00562068965517248,-0.3220434908839,58.3665452217761,1,447
11,-301.563197905682,84.3652963379382,5.49624137931034,-0.00562068965517248,-0.3220434908839,58.3665452217761,1,448
11,-301.921415471575,83.783783076545,5.49062068965517,-0.00562068965516982,-0.322043490883748,58.3665452217761,1,449
11,-302.279633037468,83.2022698151519,5.485,0.00555555555555554,0.318311523603065,58.3665452217761,1,450
11,-302.637850603361,82.6207565537588,5.49055555555556,0.00555555555555554,0.318311523603065,58.3665452217761,1,451
11,-302.996068169254,82.0392432923656,5.49611111111111,0.00555555555555554,0.318311523603065,58.3665452217761,1,452
11,-303.354285735147,81.4577300309725,5.50166666666667,0.00555555555555554,0.318311523603065,58.3665452217761,1,453
11,-303.71250330104,80.8762167695793,5.50722222222222,0.00555555555555554,0.318311523603065,58.3665452217761,1,454
11,-304.070720866933,80.2947035081862,5.51277777777778,0.00555555555555554,0.318311523603065,58.3665452217761,1,455
11,-304.428938432826,79.713190246793,5.51833333333333,0.00555555555555554,0.318311523603065,58.3665452217761,1,456
11,-304.787155998719,79.1316769853999,5.52388888888889,0.00555555555555554,0.318311523603065,58.3665452217761,1,457
11,-305.145373564612,78.5501637240068,5.52944444444444,0.00555555555555554,0.318311523603065,58.3665452217761,1,458
11,-305.503591130505,77.9686504626136,5.535,0.00555555555555554,0.318311523603065,58.3665452217761,1,459
11,-305.861808696398,77.3871372012205,5.54055555555556,0.00555555555555554,0.318311523603065,58.3665452217761,1,460
11,-306.220026262291,76.8056239398273,5.54611111111111,0.00555555555555554,0.318311523603065,58.3665452217761,1,461
11,-306.578243828184,76.2241106784342,5.55166666666667,0.00555555555555554,0.318311523603065,58.3665452217761,1,462
11,-306.936461394077,75.6425974170411,5.55722222222222,0.00555555555555554,0.318311523603065,58.3665452217761,1,463
11,-307.29467895997,75.0610841556479,5.56277777777778,0.00555555555555554,0.318311523603065,58.3665452217761,1,464
11,-307.652896525863,74.4795708942548,5.56833333333333,0.00555555555555554,0.318311523603065,58.3665452217761,1,465
11,-308.011114091756,73.8980576328616,5.57388888888889,0.00555555555555554,0.318311523603065,58.3665452217761,1,466
11,-308.369331657649,73.3165443714685,5.57944444444444,0.00555555555555554,0.318311523603065,58.3665452217127,1,467
12,-308.727549223542,72.7350311100756,5.585,0.00124999999999975,0.0716197430423217,50.69427575247,1,468
12,-309.361007405037,71.9612541833727,5.58625,0.00124999999999975,0.0716197430423217,50.69427575247,1,469
12,-309.994465586531,71.1874772566697,5.5875,0.00124999999999975,0.0716197430423217,50.69427575247,1,470
12,-310.627923768025,70.4137003299668,5.58875,0.00124999999999975,0.0716197430423217,50.69427575247,1,471
12,-311.26138194952,69.6399234032639,5.59,0.00124999999999975,0.0716197430423217,50.69427575247,1,472
12,-311.894840131014,68.8661464765609,5.59125,0.00124999999999975,0.0716197430423217,50.69427575247,1,473
12,-312.528298312509,68.092369549858,5.5925,0.00124999999999975,0.0716197430423217,50.69427575247,1,474
12,-313.161756494003,67.318592623155,5.59375,0.00124999999999975,0.0716197430423217,50.69427575247,1,475
12,-313.795214675498,66.5448156964521,5.595,0.00124999999999975,0.0716197430423217,50.69427575247,1,476
12,-314.428672856992,65.7710387697492,5.59625,0.00124999999999975,0.0716197430423217,50.69427575247,1,477
12,-315.062131038486,64.9972618430462,5.5975,0.00124999999999975,0.0716197430423217,50.69427575247,1,478
12,-315.695589219981,64.2234849163433,5.59875,0.00124999999999975,0.0716197430423217,50.6942757524697,1,479
12,-316.329047401475,63.4497079896404,5.6,0.00124999999999975,0.0716197430423217,50.6942757524697,1,480
12,-316.96250558297,62.6759310629374,5.60125,0.00124999999999975,0.0716197430423217,50.6942757524697,1,481
12,-317.595963764464,61.9021541362345,5.6025,0.00124999999999975,0.0716197430423217,50.6942757524697,1,482
12,-318.229421945958,61.1283772095316,5.60375,0.00124999999999975,0.0716197430423217,50.6942757524697,1,483
12,-318.862880127453,60.3546002828286,5.605,0.00124999999999975,0.0716197430423217,50.6942757524697,1,484
12,-319.496338308947,59.5808233561257,5.60625,0.00124999999999975,0.0716197430423217,50.6942757524697,1,485
12,-320.129796490442,58.8070464294228,5.6075,0.00124999999999975,0.0716197430423217,50.6942757524697,1,486
12,-320.763254671936,58.0332695027199,5.60875,0.00124999999999975,0.0716197430423217,50.6942757524697,1,487
12,-321.39671285343,57.2594925760169,5.61,0.00124999999999975,0.0716197430423217,50.6942757524697,1,488
12,-322.030171034925,56.485715649314,5.61124999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,489
12,-322.663629216419,55.7119387226111,5.61249999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,490
12,-323.297087397914,54.9381617959081,5.61374999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,491
12,-323.930545579408,54.1643848692052,5.61499999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,492
12,-324.564003760902,53.3906079425023,5.61624999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,493
12,-325.197461942397,52.6168310157994,5.61749999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,494
12,-325.830920123891,51.8430540890964,5.61874999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,495
12,-326.464378305386,51.0692771623935,5.61999999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,496
12,-327.09783648688,50.2955002356906,5.62124999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,497
12,-327.731294668374,49.5217233089876,5.62249999999999,0.00124999999999975,0.0716197430423217,50.6942757524697,1,498
12,-328.364752849869,48.7479463822847,5.62374999999999,0.00125000000000774,0.0716197430427797,50.6942757524697,1,499
12,-328.998211031363,47.9741694555818,5.625,0.000266666666666637,0.0152788747179032,50.6942757524697,1,500
12,-329.631669212858,47.2003925288789,5.62526666666667,0.000266666666666637,0.0152788747179032,50.6942757524697,1,501
12,-330.265127394352,46.4266156021759,5.62553333333333,0.000266666666666637,0.0152788747179032,50.6942757524697,1,502
12,-330.898585575846,45.652838675473,5.6258,0.000266666666666637,0.0152788747179032,50.6942757524697,1,503
12,-331.532043757341,44.8790617487701,5.62606666666667,0.000266666666666637,0.0152788747179032,50.6942757524697,1,504
12,-332.165501938835,44.1052848220671,5.62633333333333,0.000266666666666637,0.0152788747179032,50.6942757524697,1,505
12,-332.79896012033,43.3315078953642,5.6266,0.000266666666666637,0.0152788747179032,50.6942757524697,1,506
12,-333.432418301824,42.5577309686613,5.62686666666667,0.000266666666666637,0.0152788747179032,50.6942757524697,1,507
12,-334.065876483318,41.7839540419583,5.62713333333333,0.000266666666666637,0.0152788747179032,50.6942757524697,1,508
12,-334.699334664813,41.0101771152554,5.6274,0.000266666666666637,0.0152788747179032,50.6942757524697,1,509
12,-335.332792846307,40.2364001885525,5.62766666666667,0.000266666666666637,0.0152788747179032,50.6942757524697,1,510
12,-335.966251027802,39.4626232618496,5.62793333333333,0.000266666666666637,0.0152788747179032,50.6942757524697,1,511
12,-336.599709209296,38.6888463351466,5.6282,0.000266666666666637,0.0152788747179032,50.6942757524697,1,512
12,-337.23316739079,37.9150694084437,5.62846666666667,0.000266666666666637,0.0152788747179032,50.6942757524697,1,513
12,-337.866625572285,37.1412924817408,5.62873333333333,0.000266666666666637,0.0152788747179032,50.6942757525217,1,514
13,-338.500083753778,36.3675155550378,5.629,0.00597142857142874,0.342139688161084,56.0970459094778,1,515
13,-339.000829992067,35.6224095257933,5.63497142857143,0.00597142857142874,0.342139688161084,56.0970459094778,1,516
13,-339.501576230356,34.8773034965489,5.64094285714286,0.00597142857142874,0.342139688161084,56.0970459094778,1,517
13,-340.002322468645,34.1321974673044,5.64691428571429,0.00597142857142874,0.342139688161084,56.0970459094778,1,518
13,-340.503068706934,33.38709143806,5.65288571428571,0.00597142857142874,0.342139688161084,56.0970459094778,1,519
13,-341.003814945223,32.6419854088155,5.65885714285714,0.00597142857142874,0.342139688161084,56.0970459094778,1,520
13,-341.504561183512,31.8968793795711,5.66482857142857,0.00597142857142874,0.342139688161084,56.0970459094778,1,521
13,-342.005307421801,31.1517733503266,5.6708,0.00597142857142874,0.342139688161084,56.0970459094778,1,522
13,-342.50605366009,30.4066673210822,5.67677142857143,0.00597142857142874,0.342139688161084,56.0970459094778,1,523
13,-343.006799898379,29.6615612918377,5.68274285714286,0.00597142857142874,0.342139688161084,56.0970459094778,1,524
13,-343.507546136668,28.9164552625933,5.68871428571429,0.00597142857142874,0.342139688161084,56.0970459094778,1,525
13,-344.008292374957,28.1713492333488,5.69468571428572,0.00597142857142874,0.342139688161084,56.0970459094778,1,526
13,-344.509038613246,27.4262432041044,5.70065714285714,0.00597142857142874,0.342139688161084,56.0970459094778,1,527
13,-345.009784851535,26.6811371748599,5.70662857142857,0.00597142857142874,0.342139688161084,56.0970459094778,1,528
13,-345.510531089825,25.9360311456154,5.7126,0.00597142857142874,0.342139688161084,56.0970459094778,1,529
13,-346.011277328114,25.190925116371,5.71857142857143,0.00597142857142874,0.342139688161084,56.0970459094778,1,530
13,-346.512023566403,24.4458190871265,5.72454285714286,0.00597142857142874,0.342139688161084,56.0970459094778,1,531
13,-347.012769804692,23.7007130578821,5.73051428571429,0.00597142857142874,0.342139688161084,56.0970459094778,1,532
13,-347.513516042981,22.9556070286376,5.73648571428572,0.00597142857142874,0.342139688161084,56.0970459094778,1,533
13,-348.01426228127,22.2105009993932,5.74245714285715,0.00597142857142874,0.342139688161084,56.0970459094778,1,534
13,-348.515008519559,21.4653949701487,5.74842857142857,0.00597142857142874,0.342139688161084,56.0970459094778,1,535
13,-349.015754757848,20.7202889409043,5.7544,0.00597142857142874,0.342139688161084,56.0970459094778,1,536
13,-349.516500996137,19.9751829116598,5.76037142857143,0.00597142857142874,0.342139688161084,56.0970459094778,1,537
13,-350.017247234426,19.2300768824154,5.76634285714286,0.00597142857142874,0.342139688161084,56.0970459094778,1,538
13,-350.517993472715,18.4849708531709,5.77231428571429,0.00597142857142874,0.342139688161084,56.0970459094778,1,539
13,-351.018739711004,17.7398648239265,5.77828571428572,0.00597142857142874,0.342139688161084,56.0970459094778,1,540
13,-351.519485949293,16.994758794682,5.78425714285715,0.00597142857142874,0.342139688161084,56.0970459094778,1,541
13,-352.020232187582,16.2496527654375,5.79022857142858,0.00597142857142874,0.342139688161084,56.0970459094778,1,542
13,-352.520978425871,15.5045467361931,5.7962,0.00597142857142874,0.342139688161084,56.0970459094778,1,543
13,-353.02172466416,14.7594407069486,5.80217142857143,0.00597142857142874,0.342139688161084,56.0970459094778,1,544
13,-353.522470902449,14.0143346777042,5.80814285714286,0.00597142857142874,0.342139688161084,56.0970459094778,1,545
13,-354.023217140738,13.2692286484597,5.81411428571429,0.00597142857142874,0.342139688161084,56.0970459094778,1,546
13,-354.523963379027,12.5241226192153,5.82008571428572,0.00597142857142874,0.342139688161084,56.0970459094778,1,547
13,-355.024709617316,11.7790165899708,5.82605714285715,0.00597142857142874,0.342139688161084,56.0970459094778,1,548
13,-355.525455855605,11.0339105607264,5.83202857142858,0.00597142857142341,0.342139688160778,56.0970459094778,1,549
13,-356.026202093894,10.2888045314819,5.838,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,550
13,-356.526948332183,9.54369850223746,5.82517391304348,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,551
13,-357.027694570472,8.79859247299301,5.81234782608696,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,552
13,-357.528440808761,8.05348644374855,5.79952173913044,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,553
13,-358.02918704705,7.3083804145041,5.78669565217391,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,554
13,-358.529933285339,6.56327438525965,5.77386956521739,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,555
13,-359.030679523628,5.81816835601519,5.76104347826087,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,556
13,-359.531425761917,5.07306232677074,5.74821739130435,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,557
13,-360.032172000206,4.32795629752628,5.73539130434783,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,558
13,-360.532918238495,3.58285026828183,5.72256521739131,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,559
13,-361.033664476784,2.83774423903738,5.70973913043478,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,560
13,-361.534410715073,2.09263820979292,5.69691304347826,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,561
13,-362.035156953362,1.34753218054847,5.68408695652174,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,562
13,-362.535903191651,0.602426151304016,5.67126086956522,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,563
13,-363.03664942994,-0.142679877940437,5.6584347826087,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,564
13,-363.537395668229,-0.887785907184891,5.64560869565218,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,565
13,-364.038141906518,-1.63289193642934,5.63278260869566,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,566
13,-364.538888144807,-2.3779979656738,5.61995652173913,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,567
13,-365.039634383096,-3.12310399491825,5.60713043478261,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,568
13,-365.540380621386,-3.86821002416271,5.59430434782609,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,569
13,-366.041126859675,-4.61331605340716,5.58147826086957,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,570
13,-366.541873097964,-5.35842208265161,5.56865217391305,-0.0128260869565215,-0.734900800787954,56.0970459094778,1,571
13,-367.042619336253,-6.10352811189607,5.55582608695653,-0.012826086956526,-0.734900800788208,56.0970459095286,1,572
14,-367.543365574541,-6.84863414114051,5.543,0.0147777777777778,0.846735117875145,59.0055020933086,1,573
14,-368.017812198965,-7.63841770792186,5.55777777777778,0.0147777777777778,0.846735117875145,59.0055020933086,1,574
14,-368.492258823389,-8.42820127470322,5.57255555555556,0.0147777777777778,0.846735117875145,59.0055020933086,1,575
14,-368.966705447813,-9.21798484148457,5.58733333333333,0.0147777777777778,0.846735117875145,59.0055020933086,1,576
14,-369.441152072237,-10.0077684082659,5.60211111111111,0.0147777777777778,0.846735117875145,59.0055020933086,1,577
14,-369.915598696661,-10.7975519750473,5.61688888888889,0.0147777777777778,0.846735117875145,59.0055020933086,1,578
14,-370.390045321085,-11.5873355418286,5.63166666666667,0.0147777777777778,0.846735117875145,59.0055020933086,1,579
14,-370.864491945509,-12.37711910861,5.64644444444444,0.0147777777777778,0.846735117875145,59.0055020933086,1,580
14,-371.338938569933,-13.1669026753913,5.66122222222222,0.0147777777777778,0.846735117875145,59.0055020933086,1,581
14,-371.813385194358,-13.9566862421727,5.676,0.0147777777777778,0.846735117875145,59.0055020933086,1,582
14,-372.287831818782,-14.7464698089541,5.69077777777778,0.0147777777777778,0.846735117875145,59.0055020933086,1,583
14,-372.762278443206,-15.5362533757354,5.70555555555556,0.0147777777777778,0.846735117875145,59.0055020933087,1,584
14,-373.23672506763,-16.3260369425168,5.72033333333333,0.0147777777777778,0.846735117875145,59.0055020933087,1,585
14,-373.711171692054,-17.1158205092981,5.73511111111111,0.0147777777777778,0.846735117875145,59.0055020933087,1,586
14,-374.185618316478,-17.9056040760795,5.74988888888889,0.0147777777777778,0.846735117875145,59.0055020933087,1,587
14,-374.660064940902,-18.6953876428608,5.76466666666667,0.0147777777777778,0.846735117875145,59.0055020933087,1,588
14,-375.134511565326,-19.4851712096422,5.77944444444444,0.0147777777777778,0.846735117875145,59.0055020933087,1,589
14,-375.60895818975,-20.2749547764235,5.79422222222222,0.0147777777777778,0.846735117875145,59.0055020933087,1,590
14,-376.083404814175,-21.0647383432049,5.809,0.0147777777777778,0.846735117875145,59.0055020933087,1,591
14,-376.557851438599,-21.8545219099863,5.82377777777778,0.0147777777777778,0.846735117875145,59.0055020933087,1,592
14,-377.032298063023,-22.6443054767676,5.83855555555556,0.0147777777777778,0.846735117875145,59.0055020933087,1,593
14,-377.506744687447,-23.434089043549,5.85333333333333,0.0147777777777778,0.846735117875145,59.0055020933087,1,594
14,-377.981191311871,-24.2238726103303,5.86811111111111,0.0147777777777778,0.846735117875145,59.0055020933087,1,595
14,-378.455637936295,-25.0136561771117,5.88288888888889,0.0147777777777778,0.846735117875145,59.0055020933087,1,596
14,-378.930084560719,-25.803439743893,5.89766666666667,0.0147777777777778,0.846735117875145,59.0055020933087,1,597
14,-379.404531185143,-26.5932233106744,5.91244444444444,0.0147777777777778,0.846735117875145,59.0055020933087,1,598
14,-379.878977809567,-27.3830068774557,5.92722222222222,0.0147777777777778,0.846735117875145,59.0055020933087,1,599
14,-380.353424433991,-28.1727904442371,5.942,-0.00396428571428586,-0.227137435147279,59.0055020933087,1,600
14,-380.827871058416,-28.9625740110185,5.93803571428571,-0.00396428571428586,-0.227137435147279,59.0055020933087,1,601
14,-381.30231768284,-29.7523575777998,5.93407142857143,-0.00396428571428586,-0.227137435147279,59.0055020933087,1,602
14,-381.776764307264,-30.5421411445812,5.93010714285714,-0.00396428571428586,-0.227137435147279,59.0055020933087,1,603
14,-382.251210931688,-31.3319247113625,5.92614285714286,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,604
14,-382.725657556112,-32.1217082781439,5.92217857142857,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,605
14,-383.200104180536,-32.9114918449252,5.91821428571429,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,606
14,-383.67455080496,-33.7012754117066,5.91425,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,607
14,-384.148997429384,-34.4910589784879,5.91028571428571,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,608
14,-384.623444053808,-35.2808425452693,5.90632142857143,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,609
14,-385.097890678232,-36.0706261120506,5.90235714285714,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,610
14,-385.572337302657,-36.860409678832,5.89839285714286,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,611
14,-386.046783927081,-37.6501932456133,5.89442857142857,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,612
14,-386.521230551505,-38.4399768123947,5.89046428571428,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,613
14,-386.995677175929,-39.229760379176,5.8865,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,614
14,-387.470123800353,-40.0195439459574,5.88253571428571,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,615
14,-387.944570424777,-40.8093275127388,5.87857142857143,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,616
14,-388.419017049201,-41.5991110795201,5.87460714285714,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,617
14,-388.893463673625,-42.3888946463015,5.87064285714285,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,618
14,-389.367910298049,-43.1786782130828,5.86667857142857,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,619
14,-389.842356922474,-43.9684617798642,5.86271428571428,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,620
14,-390.316803546898,-44.7582453466455,5.85875,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,621
14,-390.791250171322,-45.5480289134269,5.85478571428571,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,622
14,-391.265696795746,-46.3378124802082,5.85082142857143,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,623
14,-391.74014342017,-47.1275960469896,5.84685714285714,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,624
14,-392.214590044594,-47.9173796137709,5.84289285714285,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,625
14,-392.689036669018,-48.7071631805523,5.83892857142857,-0.00396428571428586,-0.227137435147279,59.0055020933086,1,626
14,-393.163483293442,-49.4969467473336,5.83496428571428,-0.00396428571428142,-0.227137435147024,59.0055020932405,1,627
15,-393.637929917868,-50.286730314115,5.831,0.00731506849315089,0.419126289487161,54.3716701421698,1,628
15,-394.102671072803,-50.9351962433846,5.83831506849315,0.00731506849315089,0.419126289487161,54.3716701421698,1,629
15,-394.567412227738,-51.5836621726542,5.8456301369863,0.00731506849315089,0.419126289487161,54.3716701421698,1,630
15,-395.032153382674,-52.2321281019238,5.85294520547945,0.00731506849315089,0.419126289487161,54.3716701421698,1,631
15,-395.496894537609,-52.8805940311934,5.8602602739726,0.00731506849315089,0.419126289487161,54.3716701421698,1,632
15,-395.961635692544,-53.529059960463,5.86757534246575,0.00731506849315089,0.419126289487161,54.3716701421698,1,633
15,-396.42637684748,-54.1775258897325,5.87489041095891,0.00731506849315089,0.419126289487161,54.3716701421698,1,634
15,-396.891118002415,-54.8259918190021,5.88220547945206,0.00731506849315089,0.419126289487161,54.3716701421698,1,635
15,-397.35585915735,-55.4744577482717,5.88952054794521,0.00731506849315089,0.419126289487161,54.3716701421698,1,636
15,-397.820600312286,-56.1229236775413,5.89683561643836,0.00731506849315089,0.419126289487161,54.3716701421698,1,637
15,-398.285341467221,-56.7713896068109,5.90415068493151,0.00731506849315089,0.419126289487161,54.3716701421698,1,638
15,-398.750082622156,-57.4198555360805,5.91146575342466,0.00731506849315089,0.419126289487161,54.3716701421698,1,639
15,-399.214823777092,-58.06832146535,5.91878082191781,0.00731506849315089,0.419126289487161,54.3716701421698,1,640
15,-399.679564932027,-58.7167873946196,5.92609589041096,0.00731506849315089,0.419126289487161,54.3716701421698,1,641
15,-400.144306086962,-59.3652533238892,5.93341095890411,0.00731506849315089,0.419126289487161,54.3716701421698,1,642
15,-400.609047241898,-60.0137192531588,5.94072602739726,0.00731506849315089,0.419126289487161,54.3716701421698,1,643
15,-401.073788396833,-60.6621851824284,5.94804109589041,0.00731506849315089,0.419126289487161,54.3716701421698,1,644
15,-401.538529551768,-61.310651111698,5.95535616438357,0.00731506849315089,0.419126289487161,54.3716701421698,1,645
15,-402.003270706704,-61.9591170409675,5.96267123287672,0.00731506849315089,0.419126289487161,54.3716701421698,1,646
15,-402.468011861639,-62.6075829702371,5.96998630136987,0.00731506849315089,0.419126289487161,54.3716701421698,1,647
15,-402.932753016574,-63.2560488995067,5.97730136986302,0.00731506849315089,0.419126289487161,54.3716701421698,1,648
15,-403.397494171509,-63.9045148287763,5.98461643835617,0.00731506849315089,0.419126289487161,54.3716701421698,1,649
15,-403.862235326445,-64.5529807580459,5.99193150684932,0.00731506849315089,0.419126289487161,54.3716701421695,1,650
15,-404.32697648138,-65.2014466873155,5.99924657534247,0.00731506849315089,0.419126289487161,54.3716701421695,1,651
15,-404.791717636315,-65.849912616585,6.00656164383562,0.00731506849315089,0.419126289487161,54.3716701421695,1,652
15,-405.256458791251,-66.4983785458546,6.01387671232877,0.00731506849315089,0.419126289487161,54.3716701421695,1,653
15,-405.721199946186,-67.1468444751242,6.02119178082192,0.00731506849315089,0.419126289487161,54.3716701421695,1,654
15,-406.185941101121,-67.7953104043938,6.02850684931507,0.00731506849315089,0.419126289487161,54.3716701421695,1,655
15,-406.650682256057,-68.4437763336633,6.03582191780823,0.00731506849315089,0.419126289487161,54.3716701421695,1,656
15,-407.115423410992,-69.0922422629329,6.04313698630138,0.00731506849315089,0.419126289487161,54.3716701421695,1,657
15,-407.580164565927,-69.7407081922025,6.05045205479453,0.00731506849315089,0.419126289487161,54.3716701421695,1,658
15,-408.044905720863,-70.3891741214721,6.05776712328768,0.00731506849315089,0.419126289487161,54.3716701421695,1,659
15,-408.509646875798,-71.0376400507416,6.06508219178083,0.00731506849315089,0.419126289487161,54.3716701421695,1,660
15,-408.974388030733,-71.6861059800112,6.07239726027398,0.00731506849315089,0.419126289487161,54.3716701421695,1,661
15,-409.439129185669,-72.3345719092808,6.07971232876713,0.00731506849315089,0.419126289487161,54.3716701421695,1,662
15,-409.903870340604,-72.9830378385504,6.08702739726028,0.00731506849315089,0.419126289487161,54.3716701421695,1,663
15,-410.368611495539,-73.63150376782,6.09434246575343,0.00731506849315089,0.419126289487161,54.3716701421695,1,664
15,-410.833352650475,-74.2799696970895,6.10165753424658,0.00731506849315089,0.419126289487161,54.3716701421695,1,665
15,-411.29809380541,-74.9284356263591,6.10897260273973,0.00731506849315089,0.419126289487161,54.3716701421695,1,666
15,-411.762834960345,-75.5769015556287,6.11628767123289,0.00731506849315089,0.419126289487161,54.3716701421695,1,667
15,-412.227576115281,-76.2253674848983,6.12360273972604,0.00731506849315089,0.419126289487161,54.3716701421695,1,668
15,-412.692317270216,-76.8738334141678,6.13091780821919,0.00731506849315089,0.419126289487161,54.3716701421695,1,669
15,-413.157058425151,-77.5222993434374,6.13823287671234,0.00731506849315089,0.419126289487161,54.3716701421695,1,670
15,-413.621799580087,-78.170765272707,6.14554794520549,0.00731506849315089,0.419126289487161,54.3716701421695,1,671
15,-414.086540735022,-78.8192312019766,6.15286301369864,0.00731506849315089,0.419126289487161,54.3716701421695,1,672
15,-414.551281889957,-79.4676971312461,6.16017808219179,0.00731506849315089,0.419126289487161,54.3716701421695,1,673
15,-415.016023044893,-80.1161630605157,6.16749315068494,0.00731506849315089,0.419126289487161,54.3716701421695,1,674
15,-415.480764199828,-80.7646289897853,6.17480821917809,0.00731506849315089,0.419126289487161,54.3716701421695,1,675
15,-415.945505354763,-81.4130949190549,6.18212328767124,0.00731506849315089,0.419126289487161,54.3716701421695,1,676
15,-416.410246509699,-82.0615608483244,6.18943835616439,0.00731506849315089,0.419126289487161,54.3716701421695,1,677
15,-416.874987664634,-82.710026777594,6.19675342465754,0.00731506849315089,0.419126289487161,54.3716701421695,1,678
15,-417.339728819569,-83.3584927068636,6.2040684931507,0.00731506849315089,0.419126289487161,54.3716701421695,1,679
15,-417.804469974505,-84.0069586361332,6.21138356164385,0.00731506849315089,0.419126289487161,54.3716701421695,1,680
15,-418.26921112944,-84.6554245654028,6.218698630137,0.00731506849315089,0.419126289487161,54.3716701421695,1,681
15,-418.733952284375,-85.3038904946723,6.22601369863015,0.00731506849315089,0.419126289487161,54.3716701421695,1,682
15,-419.198693439311,-85.9523564239419,6.2333287671233,0.00731506849315089,0.419126289487161,54.3716701421695,1,683
15,-419.663434594246,-86.6008223532115,6.24064383561645,0.00731506849315089,0.419126289487161,54.3716701421695,1,684
15,-420.128175749181,-87.2492882824811,6.2479589041096,0.00731506849315089,0.419126289487161,54.3716701421695,1,685
15,-420.592916904117,-87.8977542117506,6.25527397260275,0.00731506849315089,0.419126289487161,54.3716701421695,1,686
15,-421.057658059052,-88.5462201410202,6.2625890410959,0.00731506849315089,0.419126289487161,54.3716701421695,1,687
15,-421.522399213987,-89.1946860702898,6.26990410958905,0.00731506849315089,0.419126289487161,54.3716701421695,1,688
15,-421.987140368923,-89.8431519995594,6.2772191780822,0.00731506849315089,0.419126289487161,54.3716701421695,1,689
15,-422.451881523858,-90.4916179288289,6.28453424657536,0.00731506849315089,0.419126289487161,54.3716701421695,1,690
15,-422.916622678793,-91.1400838580985,6.29184931506851,0.00731506849315089,0.419126289487161,54.3716701421695,1,691
15,-423.381363833728,-91.7885497873681,6.29916438356166,0.00731506849315089,0.419126289487161,54.3716701421695,1,692
