PointID,Long,Lat,Z,X,Y,Distance,d,TurnR,Grad,angle
502,-0.013630162,51.54238244,6.060914668,-145.9036108,521.2732468,953.6660045,1.962277635,NaN,-0.005463089,-0.313008827
503,-0.013605834,51.54237349,6.050194571,-144.2193074,520.2777314,955.6282821,1.962277635,NaN,-0.005610134,-0.32143365
504,-0.013581603,51.54236445,6.03918593,-142.5417284,519.2717159,957.5905598,1.962277635,NaN,-0.005732208,-0.328427712
505,-0.013557486,51.54235529,6.027937747,-140.8720559,518.2529433,959.5528374,1.962277635,NaN,-0.006009983,-0.344342488
506,-0.0135335,51.542346,6.016499024,-139.211472,517.219157,961.515115,1.903287178,NaN,-0.005900601,-0.338075584
507,-0.013510373,51.54233684,6.005268487,-137.6103426,516.2004655,963.4184022,1.903287178,NaN,-0.005947068,-0.340737893
508,-0.013487378,51.54232755,5.993949508,-136.0183509,515.1664355,965.3216894,1.903287178,NaN,-0.005970043,-0.342054188
509,-0.013464508,51.54231813,5.982586802,-134.4349721,514.1179759,967.2249766,1.903287178,NaN,-0.005969524,-0.34202447
510,-0.013441754,51.54230858,5.971225084,-132.8596815,513.0559961,969.1282637,1.903287178,NaN,-0.005945512,-0.340648739
511,-0.01341911,51.54229892,5.959909067,-131.2919544,511.9814052,971.0315509,1.903287178,NaN,-0.005898007,-0.337926995
512,-0.013396567,51.54228916,5.948683466,-129.731266,510.8951122,972.9348381,1.903287178,NaN,-0.005827009,-0.333859234
513,-0.013374118,51.5422793,5.937592994,-128.1770916,509.7980263,974.8381253,1.903287178,NaN,-0.005732517,-0.328445454
514,-0.013351756,51.54226935,5.926682368,-126.6289064,508.6910566,976.7414124,1.903287178,NaN,-0.005614533,-0.321685649
515,-0.013329473,51.54225932,5.915996299,-125.0861857,507.5751123,978.6446996,1.903287178,NaN,-0.005473055,-0.313579816
516,-0.013307261,51.54224922,5.905579504,-123.5484047,506.4511026,980.5479868,1.903287178,NaN,-0.005308084,-0.304127948
517,-0.013285113,51.54223905,5.895476696,-122.0150387,505.3199364,982.451274,1.903287178,NaN,-0.00511962,-0.293330038
518,-0.013263021,51.54222883,5.88573259,-120.485563,504.1825231,984.3545612,1.903287178,NaN,-0.004907662,-0.281186079
519,-0.013240978,51.54221855,5.876391899,-118.9594527,503.0397716,986.2578483,1.903287178,NaN,-0.004672212,-0.267696064
520,-0.013218976,51.54220824,5.867499338,-117.4361833,501.8925912,988.1611355,1.903287178,NaN,-0.004413268,-0.252859985
521,-0.013197007,51.5421979,5.859099622,-115.9152298,500.741891,990.0644227,1.903287178,NaN,-0.004130831,-0.236677835
522,-0.013175064,51.54218754,5.851237464,-114.3960676,499.5885801,991.9677099,1.903287178,NaN,-0.003824901,-0.219149606
523,-0.01315314,51.54217715,5.84395758,-112.878172,498.4335677,993.8709971,1.903287178,NaN,-0.003495477,-0.200275292
524,-0.013131226,51.54216677,5.837304682,-111.3610181,497.2777628,995.7742842,1.903287178,NaN,-0.003142561,-0.180054887
525,-0.013109315,51.54215638,5.831323486,-109.8440813,496.1220747,997.6775714,1.903287178,NaN,-0.002656641,-0.152213971
526,-0.0130874,51.542146,5.826058706,-108.3268368,494.9674124,999.5808586,1.981743022,NaN,-0.002362298,-0.135349482
527,-0.01306457,51.54213521,5.821377237,-106.7462706,493.7670233,1001.562602,1.981743022,NaN,-0.001965134,-0.112593717
528,-0.013041729,51.54212444,5.817482848,-105.1648901,492.5685596,1003.544345,1.981743022,NaN,-0.001598977,-0.09161455
529,-0.013018877,51.54211368,5.814314086,-103.5827833,491.3718487,1005.526088,1.981743022,NaN,-0.001263918,-0.072417104
530,-0.012996016,51.54210294,5.811809326,-102.0000383,490.1767183,1007.507831,1.981743022,NaN,-0.000959956,-0.05500139
531,-0.012973147,51.54209221,5.809906941,-100.4167431,488.9829958,1009.489574,1.981743022,NaN,-0.000687091,-0.039367413
532,-0.012950271,51.54208149,5.808545303,-98.83298586,487.7905089,1011.471317,1.981743022,NaN,-0.000445324,-0.025515179
533,-0.01292739,51.54207079,5.807662786,-97.24885469,486.5990851,1013.45306,1.981743022,NaN,-0.000234654,-0.01344469
534,-0.012904504,51.54206008,5.807197761,-95.66443767,485.4085519,1015.434803,1.981743022,NaN,-5.51E-05,-0.003155949
535,-0.012881616,51.54204939,5.807088604,-94.07982288,484.2187369,1017.416546,1.981743022,NaN,9.34E-05,0.005351044
536,-0.012858727,51.5420387,5.807273685,-92.49509841,483.0294677,1019.398289,1.981743022,NaN,0.000210771,0.012076288
537,-0.012835837,51.54202802,5.807691379,-90.91035235,481.8405716,1021.380032,1.981743022,NaN,0.000297051,0.017019783
538,-0.012812948,51.54201733,5.808280058,-89.3256728,480.6518764,1023.361775,1.981743022,NaN,0.000352234,0.020181529
539,-0.012790061,51.54200665,5.808978096,-87.74114785,479.4632096,1025.343518,1.981743022,NaN,0.00037632,0.021561527
540,-0.012767177,51.54199596,5.809723865,-86.15686558,478.2743987,1027.325261,1.981743022,NaN,0.000369308,0.021159776
541,-0.012744299,51.54198527,5.810455738,-84.57291409,477.0852712,1029.307004,1.981743022,NaN,0.000331199,0.018976277
542,-0.012721427,51.54197458,5.811112088,-82.98938147,475.8956547,1031.288747,1.981743022,NaN,0.000261992,0.015011029
543,-0.012698562,51.54196388,5.811631289,-81.40635581,474.7053768,1033.27049,1.981743022,NaN,0.000161688,0.009264032
544,-0.012675705,51.54195318,5.811951713,-79.82392519,473.514265,1035.252233,1.981743022,NaN,3.03E-05,0.001735286
545,-0.012652858,51.54194246,5.812011733,-78.24217772,472.3221468,1037.233976,1.981743022,NaN,-0.000132212,-0.007575208
546,-0.012630023,51.54193174,5.811749722,-76.66120148,471.1288498,1039.215719,1.981743022,NaN,-0.000325526,-0.018651261
547,-0.0126072,51.541921,5.811104053,-75.08108456,469.9342016,1041.197462,1.983463188,NaN,-0.000550609,-0.031547543
548,-0.012584371,51.54191024,5.810011941,-73.50054376,468.7370056,1043.180925,1.983463188,NaN,-0.000806649,-0.046217546
549,-0.012561557,51.54189946,5.808411984,-71.92103434,467.5382002,1045.164388,1.983463188,NaN,-0.00109384,-0.062672384
550,-0.012538759,51.54188867,5.806242393,-70.34263861,466.3377024,1047.147852,1.983463188,NaN,-0.001412183,-0.080912051
551,-0.012515978,51.54187787,5.80344138,-68.76543889,465.1354293,1049.131315,1.983463188,NaN,-0.001759783,-0.100828009
552,-0.012493215,51.54186705,5.799950916,-67.1895175,463.9312976,1051.114778,1.983463188,NaN,-0.002103552,-0.120524482
553,-0.012470473,51.54185621,5.795778598,-65.61495675,462.7252245,1053.098241,1.983463188,NaN,-0.002415353,-0.138389256
554,-0.012447751,51.54184535,5.790987835,-64.04183896,461.5171269,1055.081704,1.983463188,NaN,-0.002694288,-0.154370981
555,-0.012425051,51.54183447,5.785643813,-62.47024645,460.3069218,1057.065168,1.983463188,NaN,-0.002940359,-0.168469662
556,-0.012402374,51.54182357,5.779811719,-60.90026154,459.0945262,1059.048631,1.983463188,NaN,-0.003153564,-0.180685305
557,-0.012379722,51.54181265,5.773556741,-59.33196654,457.8798571,1061.032094,1.983463188,NaN,-0.003333904,-0.191017916
558,-0.012357096,51.54180172,5.766944066,-57.76544377,456.6628314,1063.015557,1.983463188,NaN,-0.003481379,-0.199467502
559,-0.012334496,51.54179076,5.760038879,-56.20077555,455.4433661,1064.99902,1.983463188,NaN,-0.003595988,-0.206034067
560,-0.012311924,51.54177977,5.752906369,-54.63804419,454.2213782,1066.982484,1.983463188,NaN,-0.003677733,-0.210717616
561,-0.012289381,51.54176877,5.745611721,-53.07733201,452.9967847,1068.965947,1.983463188,NaN,-0.003726612,-0.213518152
562,-0.012266869,51.54175773,5.738220123,-51.51872134,451.7695025,1070.94941,1.983463188,NaN,-0.003742626,-0.214435678
563,-0.012244389,51.54174668,5.730796762,-49.96229448,450.5394487,1072.932873,1.983463188,NaN,-0.003725775,-0.213470194
564,-0.012221941,51.5417356,5.723406825,-48.40813375,449.3065403,1074.916336,1.983463188,NaN,-0.003676059,-0.210621698
565,-0.012199527,51.54172449,5.716115498,-46.85632147,448.0706941,1076.899799,1.983463188,NaN,-0.003593477,-0.20589019
566,-0.012177148,51.54171335,5.708987968,-45.30693996,446.8318272,1078.883263,1.983463188,NaN,-0.003478031,-0.199275666
567,-0.012154805,51.54170219,5.702089423,-43.76007153,445.5898565,1080.866726,1.983463188,NaN,-0.003429628,-0.196502451
568,-0.0121325,51.541691,5.695485048,-42.21579851,444.3446992,1082.850189,1.925682322,NaN,-0.003156406,-0.180848159
569,-0.012110881,51.54168011,5.689406812,-40.71901117,443.1327612,1084.775871,1.925682322,NaN,-0.002984181,-0.170980447
570,-0.012089294,51.54166919,5.683660229,-39.22445066,441.9181083,1086.701554,1.925682322,NaN,-0.002818545,-0.161490327
571,-0.012067735,51.54165825,5.678232606,-37.73181983,440.7011077,1088.627236,1.925682322,NaN,-0.002659504,-0.152377969
572,-0.012046199,51.54164729,5.673111247,-36.24082152,439.4821266,1090.552918,1.925682322,NaN,-0.002507055,-0.143643376
573,-0.012024683,51.54163632,5.668283455,-34.75115857,438.2615321,1092.478601,1.925682322,NaN,-0.0023612,-0.135286549
574,-0.012003182,51.54162534,5.663736534,-33.26253385,437.0396913,1094.404283,1.925682322,NaN,-0.002221938,-0.127307488
575,-0.011981691,51.54161435,5.659457786,-31.77465018,435.8169715,1096.329965,1.925682322,NaN,-0.00208927,-0.119706196
576,-0.011960207,51.54160336,5.655434515,-30.28721043,434.5937398,1098.255648,1.925682322,NaN,-0.001963198,-0.112482825
577,-0.011938725,51.54159236,5.651654019,-28.79991743,433.3703634,1100.18133,1.925682322,NaN,-0.001847918,-0.105877755
578,-0.011917241,51.54158137,5.648095517,-27.31247404,432.1472095,1102.107012,1.925682322,NaN,-0.001756109,-0.100617552
579,-0.01189575,51.54157038,5.644713808,-25.8245831,430.9246451,1104.032695,1.925682322,NaN,-0.00169016,-0.096838962
580,-0.011874249,51.5415594,5.641459096,-24.33594746,429.7030375,1105.958377,1.925682322,NaN,-0.00165007,-0.094541984
581,-0.011852732,51.54154843,5.638281585,-22.84626996,428.4827538,1107.884059,1.925682322,NaN,-0.00163584,-0.093726619
582,-0.011831197,51.54153748,5.635131478,-21.35525346,427.2641613,1109.809742,1.925682322,NaN,-0.001647468,-0.094392868
583,-0.011809637,51.54152654,5.631958978,-19.8626008,426.047627,1111.735424,1.925682322,NaN,-0.001684955,-0.096540731
584,-0.01178805,51.54151563,5.628714289,-18.36801482,424.8335181,1113.661106,1.925682322,NaN,-0.001748302,-0.100170206
585,-0.011766431,51.54150474,5.625347616,-16.87119838,423.6222018,1115.586788,1.925682322,NaN,-0.001837507,-0.105281293
586,-0.011744775,51.54149389,5.62180916,-15.37185432,422.4140453,1117.512471,1.925682322,NaN,-0.001952572,-0.111873991
587,-0.011723078,51.54148306,5.618049127,-13.86968549,421.2094157,1119.438153,1.925682322,NaN,-0.002093496,-0.119948297
588,-0.011701336,51.54147227,5.614017719,-12.36439474,420.0086802,1121.363835,1.925682322,NaN,-0.002260279,-0.129504208
589,-0.011679545,51.54146151,5.609665141,-10.85568491,418.8122059,1123.289518,1.925682322,NaN,-0.002410674,-0.138121159
590,-0.0116577,51.5414508,5.604941595,-9.343258843,417.6203601,1125.2152,1.959429868,NaN,-0.002673489,-0.153179259
591,-0.011635414,51.54143995,5.599703081,-7.800281737,416.4126684,1127.17463,1.959429868,NaN,-0.002922593,-0.167451741
592,-0.01161307,51.54142914,5.593976466,-6.253289163,415.2100035,1129.13406,1.959429868,NaN,-0.00319847,-0.18325819
593,-0.01159067,51.54141837,5.587709289,-4.702420937,414.0122202,1131.09349,1.959429868,NaN,-0.00350112,-0.200598595
594,-0.011568216,51.54140765,5.580849089,-3.147816876,412.8191732,1133.05292,1.959429868,NaN,-0.003830544,-0.219472945
595,-0.01154571,51.54139696,5.573343406,-1.589616796,411.630717,1135.012349,1.959429868,NaN,-0.004186742,-0.239881223
596,-0.011523154,51.54138632,5.56513978,-0.027960514,410.4467065,1136.971779,1.959429868,NaN,-0.004569712,-0.261823412
597,-0.01150055,51.54137572,5.556185749,1.537012154,409.2669962,1138.931209,1.959429868,NaN,-0.004979457,-0.28529949
598,-0.0114779,51.54136515,5.546428853,3.105161392,408.0914408,1140.890639,1.959429868,NaN,-0.005415974,-0.31030943
599,-0.011455207,51.54135462,5.535816631,4.676347383,406.9198951,1142.850069,1.959429868,NaN,-0.005879265,-0.336853203
600,-0.011432472,51.54134413,5.524296623,6.25043031,405.7522136,1144.809499,1.959429868,NaN,-0.00636933,-0.364930773
601,-0.011409697,51.54133367,5.511816368,7.827270358,404.5882511,1146.768929,1.959429868,NaN,-0.006886167,-0.394542097
602,-0.011386884,51.54132324,5.498323406,9.406727709,403.4278622,1148.728358,1.959429868,NaN,-0.007428766,-0.425629103
603,-0.011364035,51.54131284,5.48376726,10.98866255,402.2709016,1150.687788,1.959429868,NaN,-0.007943427,-0.455115298
604,-0.011341153,51.54130247,5.468202671,12.57293506,401.117224,1152.647218,1.959429868,NaN,-0.008350752,-0.478451709
605,-0.011318238,51.54129213,5.451839959,14.15940542,399.9666841,1154.606648,1.959429868,NaN,-0.008644337,-0.495271713
606,-0.011295294,51.54128181,5.434901986,15.74793382,398.8191365,1156.566078,1.959429868,NaN,-0.008824184,-0.505575402
607,-0.011272323,51.54127152,5.417611616,17.33838044,397.6744358,1158.525508,1.959429868,NaN,-0.008890293,-0.509362837
608,-0.011249326,51.54126126,5.40019171,18.93060547,396.5324369,1160.484938,1.959429868,NaN,-0.008842663,-0.506634041
609,-0.011226305,51.54125102,5.382865133,20.52446909,395.3929943,1162.444368,1.959429868,NaN,-0.008681294,-0.497388997
610,-0.011203262,51.5412408,5.365854747,22.11983148,394.2559627,1164.403797,1.959429868,NaN,-0.008244568,-0.472368253
611,-0.0111802,51.5412306,5.349383414,23.71655282,393.1211969,1166.363227,1.997840554,NaN,-0.008012778,-0.459088562
612,-0.011156667,51.54122022,5.333375161,25.3458406,391.9663689,1168.361068,1.997840554,NaN,-0.007498234,-0.429609126
613,-0.011133118,51.54120986,5.318394884,26.97631739,390.8135948,1170.358908,1.997840554,NaN,-0.006911956,-0.396019576
614,-0.011109552,51.54119952,5.304585899,28.60790482,389.6627238,1172.356749,1.997840554,NaN,-0.006363433,-0.364592936
615,-0.011085971,51.54118919,5.291872774,30.24052448,388.5136056,1174.35459,1.997840554,NaN,-0.005868475,-0.336234997
616,-0.011062377,51.54117887,5.280148497,31.87409801,387.3660894,1176.35243,1.997840554,NaN,-0.005427082,-0.310945828
617,-0.01103877,51.54116857,5.269306053,33.50854701,386.2200248,1178.350271,1.997840554,NaN,-0.005039253,-0.288725485
618,-0.011015151,51.54115828,5.259238429,35.14379308,385.0752613,1180.348111,1.997840554,NaN,-0.004704989,-0.269574012
619,-0.010991523,51.541148,5.249838611,36.77975786,383.9316482,1182.345952,1.997840554,NaN,-0.004424289,-0.253491444
620,-0.010967884,51.54113773,5.240999587,38.41636294,382.7890351,1184.343792,1.997840554,NaN,-0.004197154,-0.240477808
621,-0.010944238,51.54112747,5.232614342,40.05352995,381.6472713,1186.341633,1.997840554,NaN,-0.004023584,-0.230533122
622,-0.010920585,51.54111722,5.224575863,41.69118049,380.5062064,1188.339473,1.997840554,NaN,-0.003903578,-0.2236574
623,-0.010896926,51.54110696,5.216777137,43.32923617,379.3656897,1190.337314,1.997840554,NaN,-0.003837137,-0.219850651
624,-0.010873262,51.54109672,5.20911115,44.96761862,378.2255708,1192.335155,1.997840554,NaN,-0.00382426,-0.219112881
625,-0.010849595,51.54108647,5.201470889,46.60624944,377.0856991,1194.332995,1.997840554,NaN,-0.003864948,-0.22144409
626,-0.010825925,51.54107623,5.19374934,48.24505025,375.945924,1196.330836,1.997840554,NaN,-0.0039592,-0.226844275
627,-0.010802254,51.54106598,5.185839489,49.88394266,374.8060949,1198.328676,1.997840554,NaN,-0.004106971,-0.23531076
628,-0.010778583,51.54105574,5.177634416,51.52284828,373.6660615,1200.326517,1.997840554,NaN,-0.004291636,-0.245891144
629,-0.010754912,51.54104549,5.169060411,53.16168872,372.525673,1202.324357,1.997840554,NaN,-0.004472074,-0.256229232
630,-0.010731244,51.54103523,5.160125921,54.80038561,371.3847789,1204.322198,1.997840554,NaN,-0.004642033,-0.265966985
631,-0.010707579,51.54102497,5.15085188,56.43886054,370.2432287,1206.320038,1.997840554,NaN,-0.004801515,-0.275104408
632,-0.010683918,51.5410147,5.141259219,58.07703514,369.1008719,1208.317879,1.997840554,NaN,-0.004950519,-0.283641501
633,-0.010660263,51.54100443,5.131368872,59.71483102,367.9575578,1210.315719,1.997840554,NaN,-0.005089045,-0.291578267
634,-0.010636615,51.54099414,5.121201772,61.35216978,366.813136,1212.31356,1.997840554,NaN,-0.005217093,-0.298914708
635,-0.010612974,51.54098384,5.110778852,62.98897305,365.6674559,1214.311401,1.997840554,NaN,-0.005334664,-0.305650826
636,-0.010589342,51.54097353,5.100121044,64.62516244,364.5203669,1216.309241,1.997840554,NaN,-0.005441757,-0.311786623
637,-0.01056572,51.54096321,5.089249282,66.26065955,363.3717185,1218.307082,1.997840554,NaN,-0.005538372,-0.317322102
638,-0.010542109,51.54095287,5.078184497,67.89538601,362.2213602,1220.304922,1.997840554,NaN,-0.00562451,-0.322257264
639,-0.010518511,51.54094251,5.066947624,69.52926342,361.0691414,1222.302763,1.997840554,NaN,-0.005700169,-0.326592111
640,-0.010494925,51.54093214,5.055559594,71.1622134,359.9149115,1224.300603,1.997840554,NaN,-0.005765351,-0.330326643
641,-0.010471355,51.54092175,5.044041342,72.79415755,358.75852,1226.298444,1.997840554,NaN,-0.005820056,-0.333460864
642,-0.0104478,51.54091133,5.032413798,74.42501751,357.5998163,1228.296284,1.997840554,NaN,-0.005864282,-0.335994773
643,-0.010424262,51.5409009,5.020697897,76.05471487,356.43865,1230.294125,1.997840554,NaN,-0.005898031,-0.337928371
644,-0.010400742,51.54089043,5.008914572,77.68317124,355.2748704,1232.291966,1.997840554,NaN,-0.005921302,-0.33926166
645,-0.01037724,51.54087995,4.997084754,79.31030825,354.108327,1234.289806,1.997840554,NaN,-0.005934096,-0.339994639
646,-0.01035376,51.54086944,4.985229377,80.93604751,352.9388692,1236.287647,1.997840554,NaN,-0.006423268,-0.368021077
647,-0.0103303,51.5408589,4.973370498,82.56031062,351.7663466,1238.285487,1.846237765,NaN,-0.005920625,-0.339222845
648,-0.010308633,51.54084914,4.962439617,84.06042927,350.6808132,1240.131725,1.846237765,NaN,-0.005885789,-0.33722699
649,-0.010286945,51.54083941,4.95157305,85.56210044,349.5976334,1241.977963,1.846237765,NaN,-0.005831191,-0.334098855
650,-0.010265192,51.54082974,4.940807285,87.0682042,348.5219065,1243.824201,1.846237765,NaN,-0.00575683,-0.329838437
651,-0.010243333,51.54082018,4.930178807,88.58162063,347.4587319,1245.670438,1.846237765,NaN,-0.005662707,-0.324445735
652,-0.010221327,51.54081079,4.919724104,90.10522979,346.4132092,1247.516676,1.846237765,NaN,-0.005548821,-0.317920745
653,-0.010199133,51.54080159,4.909479662,91.64191176,345.3904377,1249.362914,1.846237765,NaN,-0.005416521,-0.310340759
654,-0.010176708,51.54079265,4.899479476,93.19454661,344.3955169,1251.209152,1.846237765,NaN,-0.005282179,-0.302643738
655,-0.010154011,51.540784,4.889727318,94.76601442,343.4335463,1253.055389,1.846237765,NaN,-0.005380173,-0.308258253
656,-0.010131,51.5407757,4.880206839,96.35919525,342.5096254,1254.901627,1.769548823,NaN,-0.005042553,-0.288914572
657,-0.010108628,51.54076809,4.871283794,97.90814589,341.6625366,1256.671176,1.769548823,NaN,-0.004939272,-0.282997126
658,-0.010085989,51.54076076,4.862543512,99.47564106,340.8477141,1258.440725,1.769548823,NaN,-0.004844307,-0.277556148
659,-0.01006314,51.54075366,4.853971275,101.0576329,340.0577855,1260.210274,1.769548823,NaN,-0.004757658,-0.272591639
660,-0.01004014,51.54074672,4.845552368,102.6500734,339.2853781,1261.979822,1.769548823,NaN,-0.004679325,-0.268103601
661,-0.010017047,51.54073987,4.837272074,104.2489148,338.5231195,1263.749371,1.769548823,NaN,-0.004609308,-0.264092035
662,-0.009993921,51.54073304,4.829115678,105.8501091,337.7636371,1265.51892,1.769548823,NaN,-0.004547608,-0.260556942
663,-0.009970819,51.54072618,4.821068464,107.4496084,336.9995583,1267.288469,1.769548823,NaN,-0.00408629,-0.234125893
664,-0.0099478,51.5407192,4.813115716,109.0433648,336.2235107,1269.058018,1.946202444,NaN,-0.004447197,-0.254803937
665,-0.009922623,51.54071136,4.80446057,110.786553,335.3509729,1271.00422,1.946202444,NaN,-0.00440769,-0.252540374
666,-0.009897539,51.54070341,4.795882314,112.5232447,334.4668288,1272.950423,1.946202444,NaN,-0.004378242,-0.250853167
667,-0.009872473,51.54069547,4.787361369,114.2587868,333.5828681,1274.896625,1.946202444,NaN,-0.004358853,-0.249742318
668,-0.009847345,51.54068763,4.778878158,115.9985259,332.7108805,1276.842828,1.946202444,NaN,-0.004349525,-0.249207827
669,-0.00982208,51.54068,4.770413103,117.7478088,331.8626556,1278.78903,1.946202444,NaN,-0.004240445,-0.242958142
670,-0.0097966,51.5406727,4.761946625,119.5119823,331.0499829,1280.735232,1.996601196,NaN,-0.004361273,-0.249880963
671,-0.009770176,51.54066562,4.753238902,121.341477,330.2622985,1282.731834,1.996601196,NaN,-0.00438293,-0.251121792
672,-0.009743487,51.54065893,4.744487939,123.1893928,329.5175541,1284.728435,1.996601196,NaN,-0.004415174,-0.252969215
673,-0.009716572,51.54065256,4.735672596,125.0528519,328.8088641,1286.725036,1.996601196,NaN,-0.004457992,-0.255422451
674,-0.009689475,51.54064645,4.726771763,126.9289763,328.1293428,1288.721637,1.996601196,NaN,-0.004510709,-0.258442846
675,-0.009662236,51.54064054,4.717765676,128.8148881,327.4721047,1290.718238,1.996601196,NaN,-0.004572355,-0.261974806
676,-0.009634898,51.54063477,4.708636507,130.7077096,326.830264,1292.71484,1.996601196,NaN,-0.004642854,-0.266014019
677,-0.009607501,51.54062908,4.699366579,132.6045627,326.1969353,1294.711441,1.996601196,NaN,-0.004722206,-0.270560484
678,-0.009580088,51.5406234,4.689938217,134.5025696,325.565233,1296.708042,1.996601196,NaN,-0.004810412,-0.2756142
679,-0.0095527,51.54061768,4.680333742,136.3988524,324.9282713,1298.704643,1.996601196,NaN,-0.004907344,-0.281167823
680,-0.009525378,51.54061184,4.670535733,138.2905333,324.2791648,1300.701244,1.996601196,NaN,-0.005006216,-0.286832644
681,-0.009498164,51.54060584,4.660540317,140.1747344,323.6110278,1302.697846,1.996601196,NaN,-0.005510749,-0.315739464
682,-0.0094711,51.5405996,4.650363635,142.0485777,322.9169747,1304.694447,1.846696613,NaN,-0.005176036,-0.296562376
683,-0.009446229,51.54059358,4.640805067,143.7705734,322.2473791,1306.541143,1.846696613,NaN,-0.005244173,-0.300466238
684,-0.009421506,51.54058734,4.63112067,145.4823208,321.5526424,1308.38784,1.846696613,NaN,-0.005304702,-0.303934207
685,-0.009396916,51.54058089,4.621324494,147.1848944,320.8356845,1310.234537,1.846696613,NaN,-0.005357624,-0.306966286
686,-0.009372442,51.54057428,4.611430589,148.8793686,320.0994254,1312.081233,1.846696613,NaN,-0.005402937,-0.309562474
687,-0.00934807,51.54056751,4.601453003,150.5668178,319.3467851,1313.92793,1.846696613,NaN,-0.005440642,-0.311722772
688,-0.009323784,51.54056063,4.591405787,152.2483165,318.5806836,1315.774626,1.846696613,NaN,-0.00547074,-0.313447181
689,-0.009299568,51.54055364,4.58130299,153.9249391,317.8040408,1317.621323,1.846696613,NaN,-0.005493229,-0.3147357
690,-0.009275408,51.5405466,4.571158662,155.5977602,317.0197767,1319.46802,1.846696613,NaN,-0.005508111,-0.315588332
691,-0.009251286,51.5405395,4.560986852,157.267854,316.2308113,1321.314716,1.846696613,NaN,-0.005515385,-0.316005074
692,-0.009227189,51.5405324,4.550801609,158.9362952,315.4400645,1323.161413,1.846696613,NaN,-0.005203858,-0.298156424
693,-0.0092031,51.5405253,4.540616984,160.6041582,314.6504564,1325.008109,1.957129703,NaN,-0.005506715,-0.315508341
694,-0.009177565,51.54051781,4.529839628,162.3721579,313.8174683,1326.965239,1.957129703,NaN,-0.005489753,-0.314536516
695,-0.009152017,51.54051036,4.519095469,164.1409923,312.9885871,1328.922369,1.957129703,NaN,-0.005464246,-0.313075111
696,-0.009126454,51.54050295,4.508401232,165.9109385,312.1633614,1330.879499,1.957129703,NaN,-0.005430194,-0.311124126
697,-0.00910087,51.54049556,4.497773638,167.6822738,311.3413396,1332.836628,1.957129703,NaN,-0.005387597,-0.30868356
698,-0.009075263,51.54048819,4.487229413,169.4552756,310.52207,1334.793758,1.957129703,NaN,-0.005336454,-0.305753412
699,-0.009049627,51.54048085,4.476785279,171.230221,309.7051012,1336.750888,1.957129703,NaN,-0.005276767,-0.302333681
700,-0.00902396,51.54047352,4.466457962,173.0073875,308.8899816,1338.708017,1.957129703,NaN,-0.005208535,-0.298424368
701,-0.008998256,51.54046621,4.456264183,174.7870521,308.0762596,1340.665147,1.957129703,NaN,-0.005131758,-0.29402547
702,-0.008972512,51.54045891,4.446220668,176.5694922,307.2634837,1342.622277,1.957129703,NaN,-0.005046435,-0.289136986
703,-0.008946724,51.5404516,4.43634414,178.3549852,306.4512024,1344.579407,1.957129703,NaN,-0.004952568,-0.283758916
704,-0.008920888,51.5404443,4.426651322,180.1438081,305.638964,1346.536536,1.957129703,NaN,-0.005013023,-0.287222629
705,-0.008895,51.540437,4.417158939,181.9362384,304.8263171,1348.493666,1.893544898,NaN,-0.004741149,-0.271645782
706,-0.00886991,51.54042992,4.408181361,183.6733958,304.0384737,1350.387211,1.893544898,NaN,-0.004637404,-0.265701783
707,-0.008844828,51.54042278,4.399400228,185.4100395,303.2447104,1352.280756,1.893544898,NaN,-0.00456253,-0.261411898
708,-0.008819813,51.54041555,4.390760872,187.1420197,302.4399122,1354.174301,1.893544898,NaN,-0.004519903,-0.258969606
709,-0.008794925,51.54040817,4.382202233,188.8651865,301.6189644,1356.067846,1.893544898,NaN,-0.004508811,-0.258334088
710,-0.008770225,51.5404006,4.373664597,190.5753899,300.7767521,1357.96139,1.893544898,NaN,-0.004513446,-0.258599652
711,-0.008745772,51.5403928,4.365118184,192.2684801,299.9081604,1359.854935,1.893544898,NaN,-0.004518316,-0.258878663
712,-0.008721625,51.54038471,4.35656255,193.9403071,299.0080746,1361.74848,1.893544898,NaN,-0.004522771,-0.259133911
713,-0.008697846,51.54037629,4.347998481,195.5867211,298.0713798,1363.642025,1.893544898,NaN,-0.004526811,-0.259365397
714,-0.008674494,51.54036749,4.339426761,197.2035722,297.0929612,1365.53557,1.893544898,NaN,-0.004530437,-0.259573121
715,-0.008651629,51.54035828,4.330848176,198.7867104,296.0677039,1367.429115,1.893544898,NaN,-0.004533647,-0.259757083
716,-0.008629311,51.5403486,4.322263511,200.3319858,294.9904931,1369.32266,1.893544898,NaN,-0.004386605,-0.251332367
717,-0.0086076,51.5403384,4.313673551,201.8352486,293.856214,1371.216205,1.958224767,81.76442758,-0.004538861,-0.260055776
718,-0.008585807,51.5403273,4.304785442,203.3441484,292.621428,1373.174429,1.958224767,NaN,-0.00454088,-0.260171461
719,-0.008564543,51.54031575,4.295893379,204.8164451,291.3367096,1375.132654,1.958224767,NaN,-0.004542455,-0.260261733
720,-0.008543624,51.54030391,4.28699823,206.264906,290.0186301,1377.090879,1.958224767,NaN,-0.004543587,-0.260326592
721,-0.008522864,51.54029191,4.278100864,207.7022981,288.6837611,1379.049104,1.958224767,NaN,-0.004544276,-0.260366038
